state,s_code,code,s_district,s_municipality
Bayern,096735639,,Verwaltungsgemeinschaft Ostheim v.d.Rhön,Ostheim v.d.Rhön
Bayern,096735639153,09673153,"Ostheim v.d.Rhön, St",Ostheim v.d.Rhön
Bayern,096735639167,09673167,Sondheim v.d.Rhön,Ostheim v.d.Rhön
Bayern,096735639182,09673182,Willmars,Ostheim v.d.Rhön
Bayern,096735640,,Verwaltungsgemeinschaft Saal a.d.Saale,Saal a.d.Saale
Bayern,096735640127,09673127,Großeibstadt,Saal a.d.Saale
Bayern,096735640160,09673160,"Saal a.d.Saale, M",Saal a.d.Saale
Bayern,096735640184,09673184,Wülfershausen a.d.Saale,Saal a.d.Saale
Bayern,09674,,Haßberge,Haßfurt
Bayern,096740133133,09674133,"Eltmann, St",Eltmann
Bayern,096740147147,09674147,"Haßfurt, St",Haßfurt
Bayern,096740159159,09674159,Oberaurach,Oberaurach
Bayern,096740163163,09674163,Knetzgau,Knetzgau
Bayern,096740164164,09674164,"Königsberg i.Bay., St",Königsberg i.Bay.
Bayern,096740171171,09674171,"Maroldsweisach, M",Maroldsweisach
Bayern,096740187187,09674187,Rauhenebrach,Rauhenebrach
Bayern,096740195195,09674195,Sand a.Main,Sand a.Main
Bayern,096740210210,09674210,Untermerzbach,Untermerzbach
Bayern,096740221221,09674221,"Zeil a.Main, St",Zeil a.Main
Bayern,096745610,,Verwaltungsgemeinschaft Ebelsbach,Ebelsbach
Bayern,096745610118,09674118,Breitbrunn,Ebelsbach
Bayern,096745610129,09674129,Ebelsbach,Ebelsbach
Bayern,096745610160,09674160,Kirchlauter,Ebelsbach
Bayern,096745610201,09674201,Stettfeld,Ebelsbach
Bayern,096745611,,Verwaltungsgemeinschaft Ebern,Ebern
Bayern,096745611130,09674130,"Ebern, St",Ebern
Bayern,096745611184,09674184,Pfarrweisach,Ebern
Bayern,096745611190,09674190,"Rentweinsdorf, M",Ebern
Bayern,096745612,,Verwaltungsgemeinschaft Hofheim i.UFr.,Hofheim i.UFr.
Bayern,096745612111,09674111,Aidhausen,Hofheim i.UFr.
Bayern,096745612120,09674120,Bundorf,Hofheim i.UFr.
Bayern,096745612121,09674121,"Burgpreppach, M",Hofheim i.UFr.
Bayern,096745612149,09674149,"Hofheim i.UFr., St",Hofheim i.UFr.
Bayern,096745612153,09674153,Riedbach,Hofheim i.UFr.
Bayern,096745612223,09674223,Ermershausen,Hofheim i.UFr.
Bayern,096745613,,Verwaltungsgemeinschaft Theres,Theres
Bayern,096745613139,09674139,Gädheim,Theres
Bayern,096745613139,09674139,Gädheim,Gädheim
Bayern,096745613180,09674180,Theres,Theres
Bayern,096745613219,09674219,Wonfurt,Theres
Bayern,09675,,Kitzingen,Kitzingen
Bayern,096750117117,09675117,"Dettelbach, St",Dettelbach
Bayern,096750127127,09675127,"Geiselwind, M",Geiselwind
Bayern,096750141141,09675141,"Kitzingen, GKSt",Kitzingen
Bayern,096750144144,09675144,"Mainbernheim, St",Mainbernheim
Bayern,096750158158,09675158,"Prichsenstadt, St",Prichsenstadt
Bayern,096750165165,09675165,"Schwarzach a.Main, M",Schwarzach a.Main
Bayern,096755614,,Verwaltungsgemeinschaft Wiesentheid,Wiesentheid
Bayern,096755614111,09675111,"Abtswind, M",Wiesentheid
Bayern,096755614116,09675116,Castell,Wiesentheid
Bayern,096755614162,09675162,"Rüdenhausen, M",Wiesentheid
Bayern,096755614178,09675178,"Wiesentheid, M",Wiesentheid
Bayern,096755615,,Verwaltungsgemeinschaft Großlangheim,Großlangheim
Bayern,096755615131,09675131,"Großlangheim, M",Großlangheim
Bayern,096755615142,09675142,"Kleinlangheim, M",Großlangheim
Bayern,096755615177,09675177,Wiesenbronn,Großlangheim
Bayern,096755616,,Verwaltungsgemeinschaft Iphofen,Iphofen
Bayern,096755616139,09675139,"Iphofen, St",Iphofen
Bayern,096755616148,09675148,"Markt Einersheim, M",Iphofen
Bayern,096755616161,09675161,Rödelsee,Iphofen
Bayern,096755616179,09675179,"Willanzheim, M",Iphofen
Bayern,096755617,,Verwaltungsgemeinschaft Kitzingen,Kitzingen
Bayern,096755617112,09675112,Albertshofen,Kitzingen
Bayern,096755617113,09675113,Biebelried,Kitzingen
Bayern,096755617114,09675114,Buchbrunn,Kitzingen
Bayern,096755617146,09675146,Mainstockheim,Kitzingen
Bayern,096755617170,09675170,Sulzfeld a.Main,Kitzingen
Bayern,096755618,,Verwaltungsgemeinschaft Marktbreit,Marktbreit
Bayern,096755618147,09675147,"Marktbreit, St",Marktbreit
Bayern,096755618149,09675149,"Marktsteft, St",Marktbreit
Bayern,096755618150,09675150,Martinsheim,Marktbreit
Bayern,096755618156,09675156,"Obernbreit, M",Marktbreit
Bayern,096755618166,09675166,Segnitz,Marktbreit
Bayern,096755618167,09675167,"Seinsheim, M",Marktbreit
Bayern,096755619,,Verwaltungsgemeinschaft Volkach,Volkach
Bayern,096755619155,09675155,Nordheim a.Main,Volkach
Bayern,096755619169,09675169,Sommerach,Volkach
Bayern,096755619174,09675174,"Volkach, St",Volkach
Bayern,096755619174,09675174,"Volkach, St",Volkach
Bayern,09676,,Miltenberg,Miltenberg
Bayern,096760112112,09676112,"Amorbach, St",Amorbach
Bayern,096760117117,09676117,Collenberg,Collenberg
Bayern,096760118118,09676118,Dorfprozelten,Dorfprozelten
Bayern,096760119119,09676119,Eichenbühl,Eichenbühl
Bayern,096760121121,09676121,"Elsenfeld, M",Elsenfeld
Bayern,096760122122,09676122,"Erlenbach a.Main, St",Erlenbach a.Main
Bayern,096760123123,09676123,"Eschau, M",Eschau
Bayern,096760124124,09676124,Faulbach,Faulbach
Bayern,096760125125,09676125,"Großheubach, M",Großheubach
Bayern,096760126126,09676126,Großwallstadt,Großwallstadt
Bayern,096760131131,09676131,"Kirchzell, M",Kirchzell
Bayern,096760134134,09676134,"Klingenberg a.Main, St",Klingenberg a.Main
Bayern,096760136136,09676136,Leidersbach,Leidersbach
Bayern,096760139139,09676139,"Miltenberg, St",Miltenberg
Bayern,096760140140,09676140,Mömlingen,Mömlingen
Bayern,096760144144,09676144,Niedernberg,Niedernberg
Bayern,096760145145,09676145,"Obernburg a.Main, St",Obernburg a.Main
Bayern,096760156156,09676156,"Schneeberg, M",Schneeberg
Bayern,096760160160,09676160,"Sulzbach a.Main, M",Sulzbach a.Main
Bayern,096760165165,09676165,"Weilbach, M",Weilbach
Bayern,096760169169,09676169,"Wörth a.Main, St",Wörth a.Main
Bayern,096765626,,Verwaltungsgemeinschaft Erftal,Bürgstadt
Bayern,096765626116,09676116,"Bürgstadt, M",Bürgstadt
Bayern,096765626143,09676143,Neunkirchen,Bürgstadt
Bayern,096765627,,Verwaltungsgemeinschaft Kleinheubach,Kleinheubach
Bayern,096765627132,09676132,"Kleinheubach, M",Kleinheubach
Bayern,096765627135,09676135,Laudenbach,Kleinheubach
Bayern,096765627153,09676153,Rüdenau,Kleinheubach
Bayern,096765630,,Verwaltungsgemeinschaft Kleinwallstadt,Kleinwallstadt
Bayern,096765630128,09676128,Hausen,Kleinwallstadt
Bayern,096765630133,09676133,"Kleinwallstadt, M",Kleinwallstadt
Bayern,096765630133,09676133,"Kleinwallstadt, M",Kleinwallstadt
Bayern,096765631,,Verwaltungsgemeinschaft Mönchberg,Mönchberg
Bayern,096765631141,09676141,"Mönchberg, M",Mönchberg
Bayern,096765631151,09676151,Röllbach,Mönchberg
Bayern,096765631151,09676151,Röllbach,Röllbach
Bayern,096765632,,Verwaltungsgemeinschaft Stadtprozelten,Stadtprozelten
Bayern,096765632111,09676111,Altenbuch,Stadtprozelten
Bayern,096765632158,09676158,"Stadtprozelten, St",Stadtprozelten
Bayern,09677,,Main-Spessart,Karlstadt
Bayern,096770114114,09677114,"Arnstein, St",Arnstein
Bayern,096770127127,09677127,Eußenheim,Eußenheim
Bayern,096770129129,09677129,"Frammersbach, M",Frammersbach
Bayern,096770131131,09677131,"Gemünden a.Main, St",Gemünden a.Main
Bayern,096770148148,09677148,"Karlstadt, St",Karlstadt
Bayern,096770154154,09677154,"Triefenstein, M",Triefenstein
Bayern,096770155155,09677155,"Lohr a.Main, St",Lohr a.Main
Bayern,096770157157,09677157,"Marktheidenfeld, St",Marktheidenfeld
Bayern,096770177177,09677177,"Rieneck, St",Rieneck
Bayern,096775620,,Verwaltungsgemeinschaft Kreuzwertheim,Kreuzwertheim
Bayern,096775620137,09677137,Hasloch,Kreuzwertheim
Bayern,096775620151,09677151,"Kreuzwertheim, M",Kreuzwertheim
Bayern,096775620182,09677182,Schollbrunn,Kreuzwertheim
Bayern,096775621,,Verwaltungsgemeinschaft Marktheidenfeld,Marktheidenfeld
Bayern,096775621119,09677119,Birkenfeld,Marktheidenfeld
Bayern,096775621120,09677120,Bischbrunn,Marktheidenfeld
Bayern,096775621125,09677125,Erlenbach b.Marktheidenfeld,Marktheidenfeld
Bayern,096775621126,09677126,Esselbach,Marktheidenfeld
Bayern,096775621135,09677135,Hafenlohr,Marktheidenfeld
Bayern,096775621146,09677146,"Karbach, M",Marktheidenfeld
Bayern,096775621178,09677178,Roden,Marktheidenfeld
Bayern,096775621181,09677181,"Rothenfels, St",Marktheidenfeld
Bayern,096775621193,09677193,Urspringen,Marktheidenfeld
Bayern,096775622,,Verwaltungsgemeinschaft Burgsinn,Burgsinn
Bayern,096775622116,09677116,Aura i.Sinngrund,Burgsinn
Bayern,096775622122,09677122,"Burgsinn, M",Burgsinn
Bayern,096775622128,09677128,Fellen,Burgsinn
Bayern,096775622159,09677159,Mittelsinn,Burgsinn
Bayern,096775622169,09677169,"Obersinn, M",Burgsinn
Bayern,096775623,,Verwaltungsgemeinschaft Gemünden a.Main,Gemünden a.Main
Bayern,096775623132,09677132,Gössenheim,Gemünden a.Main
Bayern,096775623132,09677132,Gössenheim,Gemünden a.Main
Bayern,096775623133,09677133,Gräfendorf,Gemünden a.Main
Bayern,096775623133,09677133,Gräfendorf,Gemünden a.Main
Bayern,096775623149,09677149,Karsbach,Gemünden a.Main
Bayern,096775624,,Verwaltungsgemeinschaft Lohr a.Main,Lohr a.Main
Bayern,096775624164,09677164,Neuendorf,Lohr a.Main
Bayern,096775624166,09677166,Neustadt a.Main,Lohr a.Main
Bayern,096775624172,09677172,Rechtenbach,Lohr a.Main
Bayern,096775624186,09677186,Steinfeld,Lohr a.Main
Bayern,096775624186,09677186,Steinfeld,Steinfeld
Bayern,096775625,,Verwaltungsgemeinschaft Zellingen,Zellingen
Bayern,096775625142,09677142,Himmelstadt,Zellingen
Bayern,096775625175,09677175,Retzstadt,Zellingen
Bayern,096775625189,09677189,"Thüngen, M",Zellingen
Bayern,096775625203,09677203,"Zellingen, M",Zellingen
Bayern,096775656,,Verwaltungsgemeinschaft Partenstein,Partenstein
Bayern,096775656165,09677165,Neuhütten,Partenstein
Bayern,096775656170,09677170,Partenstein,Partenstein
Bayern,096775656200,09677200,Wiesthal,Partenstein
Bayern,09678,,Schweinfurt,Schweinfurt
Bayern,096780115115,09678115,Bergrheinfeld,Bergrheinfeld
Bayern,096780123123,09678123,Dittelbrunn,Dittelbrunn
Bayern,096780128128,09678128,Euerbach,Euerbach
Bayern,096780132132,09678132,Geldersheim,Geldersheim
Bayern,096780135135,09678135,Gochsheim,Gochsheim
Bayern,096780136136,09678136,Grafenrheinfeld,Grafenrheinfeld
Bayern,096780138138,09678138,Grettstadt,Grettstadt
Bayern,096780150150,09678150,Kolitzheim,Kolitzheim
Bayern,096780160160,09678160,Niederwerrn,Niederwerrn
Bayern,096780168168,09678168,Poppenhausen,Poppenhausen
Bayern,096780170170,09678170,Röthlein,Röthlein
Bayern,096780174174,09678174,Schonungen,Schonungen
Bayern,096780176176,09678176,Schwebheim,Schwebheim
Bayern,096780178178,09678178,Sennfeld,Sennfeld
Bayern,096780181181,09678181,"Stadtlauringen, M",Stadtlauringen
Bayern,096780186186,09678186,Üchtelhausen,Üchtelhausen
Bayern,096780190190,09678190,Waigolshausen,Waigolshausen
Bayern,096780192192,09678192,Wasserlosen,Wasserlosen
Bayern,096780193193,09678193,"Werneck, M",Werneck
Bayern,096785642,,Verwaltungsgemeinschaft Gerolzhofen,Gerolzhofen
Bayern,096785642122,09678122,Dingolshausen,Gerolzhofen
Bayern,096785642124,09678124,Donnersdorf,Gerolzhofen
Bayern,096785642130,09678130,Frankenwinheim,Gerolzhofen
Bayern,096785642134,09678134,"Gerolzhofen, St",Gerolzhofen
Bayern,096785642153,09678153,Lülsfeld,Gerolzhofen
Bayern,096785642157,09678157,Michelau i.Steigerwald,Gerolzhofen
Bayern,096785642164,09678164,"Oberschwarzach, M",Gerolzhofen
Bayern,096785642183,09678183,Sulzheim,Gerolzhofen
Bayern,096785643,,Verwaltungsgemeinschaft Schwanfeld,Schwanfeld
Bayern,096785643175,09678175,Schwanfeld,Schwanfeld
Bayern,096785643196,09678196,Wipfeld,Schwanfeld
Bayern,096785643196,09678196,Wipfeld,Wipfeld
Bayern,09679,,Würzburg,Würzburg
Bayern,096790126126,09679126,Eisingen,Eisingen
Bayern,096790134134,09679134,Gaukönigshofen,Gaukönigshofen
Bayern,096790136136,09679136,Gerbrunn,Gerbrunn
Bayern,096790142142,09679142,Güntersleben,Güntersleben
Bayern,096790143143,09679143,Hausen b.Würzburg,Hausen b.Würzburg
Bayern,096790147147,09679147,"Höchberg, M",Höchberg
Bayern,096790155155,09679155,Kleinrinderfeld,Kleinrinderfeld
Bayern,096790156156,09679156,Kürnach,Kürnach
Bayern,096790164164,09679164,"Neubrunn, M",Neubrunn
Bayern,096790170170,09679170,"Ochsenfurt, St",Ochsenfurt
Bayern,096790175175,09679175,"Randersacker, M",Randersacker
Bayern,096790176176,09679176,"Reichenberg, M",Reichenberg
Bayern,096790180180,09679180,"Rimpar, M",Rimpar
Bayern,096790185185,09679185,Rottendorf,Rottendorf
Bayern,096790193193,09679193,Theilheim,Theilheim
Bayern,096790194194,09679194,Thüngersheim,Thüngersheim
Bayern,096790200200,09679200,Leinach,Leinach
Bayern,096790201201,09679201,Unterpleichfeld,Unterpleichfeld
Bayern,096790202202,09679202,Veitshöchheim,Veitshöchheim
Bayern,096790204204,09679204,Waldbrunn,Waldbrunn
Bayern,096790205205,09679205,Waldbüttelbrunn,Waldbüttelbrunn
Bayern,096790209209,09679209,"Zell a.Main, M",Zell a.Main
Bayern,096795644,,Verwaltungsgemeinschaft Aub,Aub
Bayern,096795644114,09679114,"Aub, St",Aub
Bayern,096795644135,09679135,"Gelchsheim, M",Aub
Bayern,096795644188,09679188,Sonderhofen,Aub
Bayern,096795645,,Verwaltungsgemeinschaft Bergtheim,Bergtheim
Bayern,096795645117,09679117,Bergtheim,Bergtheim
Bayern,096795645169,09679169,Oberpleichfeld,Bergtheim
Bayern,096795646,,Verwaltungsgemeinschaft Eibelstadt,Eibelstadt
Bayern,096795646124,09679124,"Eibelstadt, St",Eibelstadt
Bayern,096795646131,09679131,"Frickenhausen a.Main, M",Eibelstadt
Bayern,096795646187,09679187,"Sommerhausen, M",Eibelstadt
Bayern,096795646206,09679206,"Winterhausen, M",Eibelstadt
Bayern,096795647,,Verwaltungsgemeinschaft Estenfeld,Estenfeld
Bayern,096795647130,09679130,Estenfeld,Estenfeld
Bayern,096795647167,09679167,"Eisenheim, M",Estenfeld
Bayern,096795647174,09679174,Prosselsheim,Estenfeld
Bayern,096795648,,Verwaltungsgemeinschaft Giebelstadt,Giebelstadt
Bayern,096795648122,09679122,"Bütthard, M",Giebelstadt
Bayern,096795648138,09679138,"Giebelstadt, M",Giebelstadt
Bayern,096795648138,09679138,"Giebelstadt, M",Giebelstadt
Bayern,096795649,,Verwaltungsgemeinschaft Helmstadt,Helmstadt
Bayern,096795649144,09679144,"Helmstadt, M",Helmstadt
Bayern,096795649144,09679144,"Helmstadt, M",Helmstadt
Bayern,096795649149,09679149,Holzkirchen,Helmstadt
Bayern,096795649149,09679149,Holzkirchen,Helmstadt
Bayern,096795649177,09679177,"Remlingen, M",Helmstadt
Bayern,096795649196,09679196,Uettingen,Helmstadt
Bayern,096795649196,09679196,Uettingen,Helmstadt
Bayern,096795650,,Verwaltungsgemeinschaft Kirchheim,Kirchheim
Bayern,096795650137,09679137,Geroldshausen,Kirchheim
Bayern,096795650153,09679153,Kirchheim,Kirchheim
Bayern,096795651,,Verwaltungsgemeinschaft Kist,Kist
Bayern,096795651154,09679154,Kist,Kist
Bayern,096795651165,09679165,Altertheim,Kist
Bayern,096795652,,Verwaltungsgemeinschaft Margetshöchheim,Margetshöchheim
Bayern,096795652128,09679128,Erlabrunn,Margetshöchheim
Bayern,096795652161,09679161,Margetshöchheim,Margetshöchheim
Bayern,096795654,,Verwaltungsgemeinschaft Röttingen,Röttingen
Bayern,096795654118,09679118,Bieberehren,Röttingen
Bayern,096795654179,09679179,Riedenheim,Röttingen
Bayern,096795654182,09679182,"Röttingen, St",Röttingen
Bayern,096795654192,09679192,Tauberrettersheim,Röttingen
Bayern,096795655,,Verwaltungsgemeinschaft Hettstadt,Hettstadt
Bayern,096795655141,09679141,Greußenheim,Hettstadt
Bayern,096795655146,09679146,Hettstadt,Hettstadt
Bayern,097,,Schwaben,Augsburg
Bayern,09761,,Augsburg,Augsburg
Bayern,097610000000,09761000,Augsburg,Augsburg
Bayern,09762,,Kaufbeuren,Kaufbeuren
Bayern,097620000000,09762000,Kaufbeuren,Kaufbeuren
Bayern,09763,,Kempten (Allgäu),Kempten (Allgäu)
Bayern,097630000000,09763000,Kempten (Allgäu),Kempten (Allgäu)
Bayern,09764,,Memmingen,Memmingen
Bayern,097640000000,09764000,Memmingen,Memmingen
Bayern,09771,,Aichach-Friedberg,Aichach
Bayern,097710112112,09771112,Affing,Affing
Bayern,097710113113,09771113,"Aichach, St",Aichach
Bayern,097710130130,09771130,"Friedberg, St",Friedberg
Bayern,097710140140,09771140,Hollenbach,Hollenbach
Bayern,097710141141,09771141,"Inchenhofen, M",Inchenhofen
Bayern,097710142142,09771142,Kissing,Kissing
Bayern,097710145145,09771145,Merching,Merching
Bayern,097710158158,09771158,Rehling,Rehling
Bayern,097710160160,09771160,Ried,Ried
Bayern,097715701,,Verwaltungsgemeinschaft Aindling,Aindling
Bayern,097715701114,09771114,"Aindling, M",Aindling
Bayern,097715701155,09771155,Petersdorf,Aindling
Bayern,097715701169,09771169,Todtenweis,Aindling
Bayern,097715703,,Verwaltungsgemeinschaft Kühbach,Kühbach
Bayern,097715703144,09771144,"Kühbach, M",Kühbach
Bayern,097715703162,09771162,Schiltberg,Kühbach
Bayern,097715704,,Verwaltungsgemeinschaft Dasing,Dasing
Bayern,097715704111,09771111,Adelzhausen,Dasing
Bayern,097715704122,09771122,Dasing,Dasing
Bayern,097715704129,09771129,Eurasburg,Dasing
Bayern,097715704149,09771149,Obergriesbach,Dasing
Bayern,097715704165,09771165,Sielenbach,Dasing
Bayern,097715705,,Verwaltungsgemeinschaft Mering,Mering
Bayern,097715705146,09771146,"Mering, M",Mering
Bayern,097715705163,09771163,Schmiechen,Mering
Bayern,097715705163,09771163,Schmiechen,Mering
Bayern,097715705168,09771168,Steindorf,Mering
Bayern,097715705168,09771168,Steindorf,Mering
Bayern,097715771,,Verwaltungsgemeinschaft Pöttmes,Pöttmes
Bayern,097715771156,09771156,"Pöttmes, M",Pöttmes
Bayern,097715771176,09771176,Baar (Schwaben),Pöttmes
Bayern,09772,,Augsburg,Augsburg
Bayern,097720111111,09772111,Adelsried,Adelsried
Bayern,097720115115,09772115,Altenmünster,Altenmünster
Bayern,097720117117,09772117,Aystetten,Aystetten
Bayern,097720121121,09772121,"Biberbach, M",Biberbach
Bayern,097720125125,09772125,"Bobingen, St",Bobingen
Bayern,097720130130,09772130,"Diedorf, M",Diedorf
Bayern,097720131131,09772131,"Dinkelscherben, M",Dinkelscherben
Bayern,097720141141,09772141,"Fischach, M",Fischach
Bayern,097720145145,09772145,Gablingen,Gablingen
Bayern,097720147147,09772147,"Gersthofen, St",Gersthofen
Bayern,097720149149,09772149,Graben,Graben
Bayern,097720159159,09772159,Horgau,Horgau
Bayern,097720163163,09772163,"Königsbrunn, St",Königsbrunn
Bayern,097720167167,09772167,Kutzenhausen,Kutzenhausen
Bayern,097720171171,09772171,Langweid a.Lech,Langweid a.Lech
Bayern,097720177177,09772177,"Meitingen, M",Meitingen
Bayern,097720184184,09772184,"Neusäß, St",Neusäß
Bayern,097720200200,09772200,"Schwabmünchen, St",Schwabmünchen
Bayern,097720202202,09772202,"Stadtbergen, St",Stadtbergen
Bayern,097720207207,09772207,"Thierhaupten, M",Thierhaupten
Bayern,097720215215,09772215,Wehringen,Wehringen
Bayern,097720223223,09772223,"Zusmarshausen, M",Zusmarshausen
Bayern,097725706,,Verwaltungsgemeinschaft Nordendorf,Nordendorf
Bayern,097725706114,09772114,Allmannshofen,Nordendorf
Bayern,097725706134,09772134,Ehingen,Nordendorf
Bayern,097725706136,09772136,Ellgau,Nordendorf
Bayern,097725706166,09772166,Kühlenthal,Nordendorf
Bayern,097725706185,09772185,Nordendorf,Nordendorf
Bayern,097725706217,09772217,Westendorf,Nordendorf
Bayern,097725707,,Verwaltungsgemeinschaft Welden,Welden
Bayern,097725707126,09772126,Bonstetten,Welden
Bayern,097725707137,09772137,Emersacker,Welden
Bayern,097725707156,09772156,Heretsried,Welden
Bayern,097725707216,09772216,"Welden, M",Welden
Bayern,097725708,,Verwaltungsgemeinschaft Gessertshausen,Gessertshausen
Bayern,097725708148,09772148,Gessertshausen,Gessertshausen
Bayern,097725708211,09772211,Ustersbach,Gessertshausen
Bayern,097725709,,Verwaltungsgemeinschaft Stauden,Langenneufnach
Bayern,097725709168,09772168,Langenneufnach,Langenneufnach
Bayern,097725709178,09772178,Mickhausen,Langenneufnach
Bayern,097725709179,09772179,Mittelneufnach,Langenneufnach
Bayern,097725709197,09772197,Scherstetten,Langenneufnach
Bayern,097725709214,09772214,Walkertshofen,Langenneufnach
Bayern,097725710,,Verwaltungsgemeinschaft Großaitingen,Großaitingen
Bayern,097725710151,09772151,Großaitingen,Großaitingen
Bayern,097725710160,09772160,Kleinaitingen,Großaitingen
Bayern,097725710186,09772186,Oberottmarshausen,Großaitingen
Bayern,097725711,,Verwaltungsgemeinschaft Lechfeld,Untermeitingen
Bayern,097725711162,09772162,Klosterlechfeld,Untermeitingen
